tag,词性,oldtag2count,oldexttag2count,newtag2cout,newtitleexttag2count,newdescexttag2count,classifer,entropy,entropyv2,remove
bieber,bieber/nx(其他),3079,409,1356,158,108,NULL,3.8618225848578,1.50016381638746,0
深圳吃喝玩乐,深圳/ns(地名) 吃喝玩乐/l(其他),169,56,240,38,13,0.065268644,2.95788329999087,2.68594532466979,0
qq批量建群软件,qq/n(名词) 批量/d(副词) 建群/n(名词) 软件/n(名词),1778,2005,NULL,NULL,NULL,NULL,NULL,NULL,1
生发,生发/v(动词),167,1635,269,220,376,0.134472785,5.09092545492413,3.95828542405167,0
打字员接任务赚钱,打字员/n(名词) 接/v(动词) 任务/n(名词) 赚钱/a(形容词),50,50,NULL,1,NULL,0.208746444,0,0,1
酒吧聚会,酒吧/n(名词) 聚会/v(动词),196,582,266,479,403,0.530859498,4.59247581121449,4.3446326448338,0
一液无眠,一/m(数词) 液/Ng(其他) 无眠/n(名词),503,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
力学,力学/n(名词),1803,5782,2565,560,411,NULL,5.60891735693781,3.9614257337908,0
—夜,—/w(标点) 夜/Tg(其他),86,279,NULL,13,11,0.643596281,3.24997434846089,2.07944154167984,1
软件解锁,软件/n(名词) 解锁/v(动词),100,7,2,NULL,5,0.023294627,NULL,NULL,1
外贸,外贸/n(名词),1801,23574,4855,13725,14316,NULL,6.61468764360938,6.12543441001544,0
唯爱,唯/d(副词) 爱/v(动词),142,29803,167,10535,2441,0.424012969,6.16044781275607,4.8143665464903,1
二手老年代步车,二手/b(其他) 老年/t(时间词) 代步车/n(名词),55,12,191,NULL,82,0.077588108,NULL,NULL,1
百度推广,百度/nz(其他专名) 推广/v(动词),584,954,1214,693,981,NULL,4.56949588063317,3.98789895460327,0
智能化,智能化/v(动词),2724,1992,5017,1241,1909,NULL,5.06268575105746,4.39018993813804,0
绅宝d70,绅宝/nz(其他专名) d70/nx(其他),94,8,15,5,4,0.234273781,2.19722457733622,1.79175946922805,1
教师招聘,教师/n(名词) 招聘/v(动词),753,2164,3683,3355,3447,NULL,5.10990408988469,5.28720934572492,0
成就,成就/n(名词),164,24790,399,2937,15299,0.118802403,5.64251834930865,4.01478502565066,1
真钱游戏,真钱/n(名词) 游戏/n(名词),194,35,5,3,2,0.004347389,0,0,1
波多野结衣,波多野/nr(其他) 结/v(动词) 衣/Ng(其他),66,379,75,89,60,0.437101072,3.94209008885132,2.68472249269652,1
奥迪sq5,奥迪/n(名词) sq5/nx(其他),103,1,4,1,1,0.012965826,1.09861228866811,0.693147180559945,1
閨蜜,闺蜜/n(名词),76,694,16,22,17,0.949552203,4.18039567727162,1.6094379124341,1
影评,影评/n(名词),2095,405,1473,125,323,NULL,4.7349001198726,3.47622490343426,0
本田车,本田车/n(名词),53,167,5,7,22,0.164567484,2.36370073375481,2.24503527412618,1
白银招商,白银/n(名词) 招商/vn(其他),169,98,257,121,25,0.021209888,3.86340982837614,3.22302549665084,0
fsdfdsgvdf,fsdfdsgvdf/nx(其他),97,NULL,NULL,NULL,NULL,0.383173894,NULL,NULL,1
破解软件,破解/v(动词) 软件/n(名词),800,1030,1273,453,1231,NULL,4.6982131823151,4.25530870136986,0
隐形矫正牙套,隐形/b(其他) 矫正/vn(其他) 牙套/n(名词),114,NULL,3,NULL,NULL,0.032086127,NULL,NULL,1
hiphop,hiphop/nx(其他),427,2024,911,827,1024,0.089145263,5.83614710683737,4.35504682995087,0
高考,高考/v(动词),7060,64838,11610,11102,14924,NULL,6.31740408210892,5.94597438078019,0
qin小弟弟,qin/nx(其他) 小/a(形容词) 弟弟/n(名词),269,NULL,NULL,NULL,NULL,0.649134943,NULL,NULL,1
售后,售后/v(动词),4300,42133,5620,25154,13020,NULL,7.09562151524177,6.84869926042433,1
cc竞速飞车,cc/nx(其他) 竞速/n(名词) 飞车/n(名词),239,201,71,52,123,0.022602132,1.56660802879036,0,0
lol代练金币,lol/nx(其他) 代练/n(名词) 金币/n(名词),70,79,54,2,45,0.009023744,1.03972077083992,0.636514168294813,1
2020考研,2020/m(数词) 考研/v(动词),803,505,2964,1537,786,NULL,4.99156346961297,4.82428767624912,0
补肾,补肾/v(动词),372,610,949,306,516,0.070123585,4.49171132772557,3.84809974986298,0
开沈阳票,开/v(动词) 沈阳/ns(地名) 票/n(名词),92,48,2,2,2,0.088663568,0,0,1
嫖娼,嫖娼/v(动词),65,4628,96,1180,340,0.151958307,5.72757230815992,4.95354496975148,1
雷克萨斯rx,雷克萨斯/nz(其他专名) rx/nx(其他),99,11,16,8,10,0.037262048,2.73633905110507,1.33217904021012,1
端游,端游/n(名词),175,1800,701,1037,2583,0.164567484,5.37319821496709,4.42127996720244,0
技术交流,技术/n(名词) 交流/vn(其他),44337,76450,18604,34763,93418,NULL,8.25733578438918,7.17477061893704,1
黄老师,黄老师/n(名词),95,1403,14,211,180,0.164567484,5.08681597428542,4.44599581604319,1
齐心协力,齐心协力/i(习语),170,9878,122,293,4651,0.584780024,5.41377569224369,4.05243880767295,1
ssssss,ssssss/nx(其他),71,1195,4,21,26,0.383173894,2.71847340133001,0,1
白富美,白富美/nr(其他),620,5383,807,422,1589,NULL,4.86655485532572,3.15568873616599,0
保密,保密/v(动词),135,7526,44,184,1842,0.246950037,5.34584878876483,4.44350887039303,1
尾盘股,尾盘股/n(名词),1154,661,1089,98,803,NULL,4.03633401728404,3.56788189077552,0
高档香烟批发,高档/b(其他) 香烟/n(名词) 批发/vn(其他),57,2,2,NULL,NULL,0.011138942,NULL,NULL,1
密码破解,密码/n(名词) 破解/v(动词),691,600,38,28,45,NULL,3.13103418521596,1.86812740188472,0
手机互联网赚钱,手机/n(名词) 互联网/n(名词) 赚钱/a(形容词),113,3,7,8,1,0.023192075,1.6681739719974,0,1
办资格证,办/v(动词) 资格证/n(名词),66,78,2,6,11,0.095960222,0.693147180559945,0.693147180559945,1
验房,验房/v(动词),2870,1073,4296,87,674,NULL,4.44836883156658,3.99714280886911,0
帅比多,帅比/n(名词) 多/m(数词),58,32,117,2,11,0.905300685,1.38629436111989,0,1
花呗信用,花呗/n(名词) 信用/n(名词),50,272,5,13,8,0.118210145,3.12095299390969,2.52321095295289,1
兼职直销,兼职/vn(其他) 直销/vn(其他),147,7,40,3,NULL,0.013691071,1.94591014905531,1.6094379124341,1
儿童相册,儿童/n(名词) 相册/n(名词),59,7,21,NULL,12,0.087537558,NULL,NULL,1
代过科目,代/v(动词) 过/u(助词) 科目/n(名词),166,14,3,NULL,NULL,0.175690882,NULL,NULL,1
安微快三,安微/nr(其他) 快/d(副词) 三/m(数词),52,21,9,NULL,3,0.104235158,NULL,NULL,1
萌物,萌物/n(名词),174,1408,312,238,267,0.223992748,5.68090999478236,4.35096254621992,0
网上打字工作群,网上/s(处所词) 打字/vn(其他) 工作/vn(其他) 群/Ng(其他),53,53,NULL,NULL,NULL,0.437315686,NULL,NULL,1
套现,套现/j(简称),1372,3858,1168,826,2398,NULL,5.41077151367735,4.67206359384883,1
付费群,付费/v(动词) 群/Ng(其他),169,1139,269,473,1334,0.28242085,5.54393569639121,4.46009556548336,1
日语学习,日语/n(名词) 学习/v(动词),730,1884,966,841,930,NULL,4.57184455682957,4.84203828969249,0
加分,加分/n(名词),325,2068,246,73,372,0.188653377,4.64115401421422,3.90017893333648,1
美原油,美原油/n(名词),399,429,582,325,523,NULL,4.0360703085718,3.43698068530509,0
黑马股票,黑马/n(名词) 股票/n(名词),323,1047,145,507,555,0.003880494,4.26114780353301,4.95711665602535,0
宝贝们,宝贝/n(名词) 们/k(后接成分),65,21786,21,2378,8105,0.551118536,5.48504453903288,5.42686303910818,1
出纳,出纳/n(名词),291,1787,708,779,1007,0.115883447,4.46017638879002,3.73022221709969,0
拼多多砍价,拼多/n(名词) /n(名词) 多/a(形容词) /n(名词) 砍/v(动词) /n(名词) 价/n(名词),51,51,331,331,331,0.152467106,3.40743945272873,0,1
别克车友会,别克/n(名词) 车友会/n(名词),308,415,58,250,79,0.024318826,5.34689432476046,4.78518771703448,0
服装厂家,服装/n(名词) 厂家/n(名词),172,153,822,100,216,0.019588617,4.28788468853837,3.91519626841056,0
红包，,"红包/n(名词) ,/w(标点)",50,16257,73,944,15956,0.476003375,5.33820958159235,4.73277103996638,1
充电宝,充电宝/n(名词),228,904,638,455,714,0.164567484,4.98855790820126,3.86113700416197,0
佐助,佐助/n(名词),567,1588,728,50,67,NULL,4.5234149612132,2.98321321325841,0
红杏出墙来,红杏出墙/i(习语) 来/v(动词),200,1506,15,67,716,0.403416805,2.47442036557024,0,0
驾考,驾考/n(名词),254,2701,333,827,737,0.164567484,5.35808325445223,5.18992001851233,0
重庆时时彩软件,重庆/ns(地名) 时时/d(副词) 彩/Ng(其他) 软件/n(名词),86,31,2,NULL,3,0.025465154,NULL,NULL,1
潍坊,潍坊/ns(地名),510,21003,1436,16686,9327,NULL,7.03960849906444,6.67155834479274,0
提肌,提/v(动词) 肌/Ng(其他),53,48,19,NULL,30,0.277970411,NULL,NULL,1
饭局狼人杀,饭局/n(名词) 狼人杀/n(名词),1672,3399,138,227,335,NULL,4.1985621162589,3.18478396483017,0
内衣批发,内衣/n(名词) 批发/vn(其他),352,267,160,255,167,0.014711648,4.74153936633727,4.07813216387075,0
花呗套现,花呗/n(名词) 套现/v(动词),362,911,393,298,416,0.025609871,4.89134165093034,4.32516080896833,0
乌鲁木齐,乌鲁木齐/ns(地名),365,7721,1174,5696,4494,0.040130187,6.73549421216085,6.64952359924371,0
剑侠情缘三,剑侠情缘/nz(其他专名) 三/m(数词),203,557,650,43,166,0.366172937,3.84229951307692,2.68594532466979,0
代开税务授权发票,代开/n(名词) 税务/n(名词) 授权/v(动词) 发票/n(名词),76,7,NULL,NULL,NULL,0.016763445,NULL,NULL,1
山东十一选五,山东/ns(地名) 十一/t(时间词) 选/v(动词) 五/m(数词),80,162,66,64,138,0.060763201,1.36023796898793,0,1
世家,世家/n(名词),86,26931,93,9942,3151,0.202986139,7.5194375412232,6.69139049802541,1
体彩免费计划,体彩/n(名词) 免费/vn(其他) 计划/n(名词),56,56,3,3,NULL,0.036107991,0,0,1
舞娘,舞娘/n(名词),322,588,12,64,23,0.050005753,4.92426821402477,3.57832383635115,0
微商城,微商城/n(名词),260,803,436,187,406,0.164567484,5.27644811964884,4.54983282815155,0
成都整形医院,成都/ns(地名) 整形/vn(其他) 医院/n(名词),85,2,9,2,1,0.021674483,0.693147180559945,0,1
膝关节炎,膝/Ng(其他) 关节炎/n(名词),86,40,35,1,20,0.122784609,1.09861228866811,0,1
漂亮学妹,漂亮/a(形容词) 学妹/n(名词),124,7,2,NULL,NULL,0.478961793,NULL,NULL,1
日韩黃,日韩/n(名词) 黄/j(简称),157,53,6,6,6,0.132730466,0,0,1
痛经,痛经/n(名词),192,827,261,141,390,0.065454338,4.31774954620139,2.97038107507646,0
pk10,pk/nx(其他) 10/m(数词),1200,2795,684,572,487,NULL,5.63231110370314,4.54317693169961,0
拿去花,拿去花/n(名词),226,180,424,189,280,0.164567484,3.7030869658124,2.61561795048953,0
字母圈,字母圈/n(名词),104,504,132,255,139,0.164567484,5.20438574066931,4.69380038348292,1
徽菜,徽菜/n(名词),1381,75,650,86,101,NULL,4.17279395526192,3.06066855540919,0
公测,公测/v(动词),2056,2059,2260,1082,2089,NULL,6.31091979064082,5.23924465655393,0
澳门银河,澳门/ns(地名) 银河/nz(其他专名),107,537,12,74,43,0.07823362,4.08481767065953,2.57468777834387,1
邓丽君,邓丽君/nr(其他),4089,275,1904,272,284,NULL,4.93829735314144,4.33983058123873,0
闲谈,闲谈/v(动词),318,3674,484,644,1601,0.858408406,6.08665373960443,5.3226312999168,1
兼职实习,兼职/v(动词) 实习/v(动词),478,196,710,135,89,NULL,4.58618986011911,3.9891284139225,0
证券研究,证券/n(名词) 研究/vn(其他),4698,71,3181,11,10,NULL,2.84195121939032,1.6094379124341,0
温州借钱,温州/ns(地名) 借钱/v(动词),627,2,3,1,NULL,NULL,0.693147180559945,0.693147180559945,1
按摩商务,按摩/v(动词) 商务/n(名词),247,NULL,NULL,NULL,NULL,0.01751158,NULL,NULL,1
住宅,住宅/n(名词),317,3858,431,576,1649,0.08611497,6.06339732795989,5.2821495037998,0
金德微交易交流群,金德微/nr(其他) 交易/v(动词) 交流/vn(其他) 群/Ng(其他),156,26,8,4,NULL,0.331310529,0.693147180559945,0,1
a彩娱乐,a/nx(其他) 彩/Ng(其他) 娱乐/v(动词),118,76,29,28,14,0.210516231,2.50745470016707,1.497866136777,1
支付宝借条,支付宝/n(名词) 借条/n(名词),5193,4261,612,744,861,NULL,3.99754459875344,3.14206846730344,1
星辰,星辰/n(名词),122,41927,154,9629,4048,0.046470636,7.02957437092518,6.11114369519016,1
住宿,住宿/v(动词),375,5882,384,542,2222,0.265595862,5.77069171426501,4.67072089428701,0
铲车设备,铲车/n(名词) 设备/n(名词),82,NULL,67,NULL,NULL,0.024495867,NULL,NULL,1
社会学考研,社会学/n(名词) 考研/v(动词),51,79,8,52,24,0.010694277,3.51020470439192,2.89279193940658,1
悠闲,悠闲/a(形容词),445,6935,673,1674,2008,NULL,5.90787285853211,5.75308540332795,1
天猫折扣,天猫/n(名词) 折扣/n(名词),183,458,247,185,161,0.01628538,4.28571050073644,2.97418318398527,0
理特管理顾问,理特/nr(其他) 管理/v(动词) 顾问/n(名词),312,NULL,268,NULL,NULL,0.177474017,NULL,NULL,1
丄门,丄/n(名词) 门/n(名词),57,283,NULL,NULL,1,0.283676338,NULL,NULL,1
张小娴,张小娴/nr(其他),791,17,364,2,8,NULL,0.693147180559945,0.693147180559945,1
h1z1,h1z1/nx(其他),654,2327,1550,931,1037,NULL,5.57869565667832,4.61401316957876,0
理财投资,理财/vn(其他) 投资/vn(其他),590,1695,767,809,894,NULL,5.06344803668107,4.91120030339389,0
景观设计,景观/n(名词) 设计/vn(其他),209,1209,529,267,445,0.030387263,4.88652385060119,4.44445456173943,0
黄秋葵干果,黄秋葵/nr(其他) 干果/n(名词),52,52,NULL,NULL,NULL,0.05205405,NULL,NULL,1
大棚,大棚/n(名词),290,1347,224,1370,1804,0.092828761,5.39954201363231,4.23910328588743,0
情深,情/n(名词) 深/a(形容词),54,37351,33,3937,1397,0.763901416,6.27848986668407,5.54777187460916,1
快速减肥,快速/d(副词) 减肥/v(动词),157,300,139,25,321,0.07648325,2.76690093286858,2.2744747270983,0
跟庄牛市,跟庄/n(名词) 牛市/n(名词),59,1,21,1,2,0.006160905,0.693147180559945,0.693147180559945,1
优惠卷,优惠卷/n(名词),1101,6036,2724,3400,5816,NULL,5.61001784876228,4.43742421728449,0
摄影工作室婚纱照,摄影/v(动词) 工作室/n(名词) 婚纱照/n(名词),50,NULL,NULL,NULL,1,0.019603486,NULL,NULL,1
提供盘后票,提供/v(动词) 盘后票/n(名词),64,1,20,NULL,4,0.364232465,NULL,NULL,1
最强王者,最强/a(形容词) 王者/n(名词),361,8102,855,1605,2143,0.138796291,5.7007970158845,4.33792938764485,0
贷款车,贷款车/n(名词),58,35,11,5,35,0.164567484,2.70805020110221,2.19722457733622,1
交大,交大/n(名词),205,10294,175,2495,948,0.083266253,6.44181714474202,5.83230512070996,0
培训机构,培训/vn(其他) 机构/n(名词),181,25268,346,876,2744,0.035762361,5.63595702940614,5.4942275250811,0
皇朝,皇朝/n(名词),102,21780,133,9035,2087,0.261997493,7.04387625404826,5.94851139176003,1
副班长,副班长/n(名词),56,966,18,51,75,0.436893782,3.86087214931835,3.04439022811584,1
沈阳,沈阳/ns(地名),1058,39645,2661,28371,17431,NULL,7.43039539588276,7.46289984732621,0
手机号密码破解,手机号/n(名词) 密码/n(名词) 破解/v(动词),84,NULL,NULL,NULL,NULL,0.032919094,NULL,NULL,1
捷豹交流群,捷豹/n(名词) 交流/vn(其他) 群/Ng(其他),50,5,3,3,3,0.086816382,1.33217904021012,0,1
急招公关,急/ad(其他) 招/v(动词) 公关/n(名词),257,4,NULL,NULL,1,0.06781559,NULL,NULL,1
商品期货,商品/n(名词) 期货/n(名词),320,1164,513,306,2859,0.005475877,4.26742465046939,3.81792057895195,0
股票均线,股票/n(名词) 均线/n(名词),63,201,2,9,32,0.007832554,2.72835237009226,1.97300140639361,1
搞笑视频,搞笑/v(动词) 视频/n(名词),432,1729,558,857,1781,NULL,4.74805682713116,4.731143828476,0
雕塑,雕塑/n(名词),162,1748,453,1342,1921,0.018378307,5.66345744118332,5.05358624400907,0
强势股,强势股/n(名词),878,733,872,157,521,NULL,4.40378576065317,3.82017261550603,0
作弊,作弊/v(动词),98,6505,90,515,1195,0.217752119,5.09687032827226,3.3726473098479,1
作文,作文/n(名词),636,6910,659,1624,1716,NULL,6.20133711839565,5.11309046347026,0
军事装备学,军事/n(名词) 装备/n(名词) 学/v(动词),56,NULL,4,NULL,NULL,0.031407125,NULL,NULL,1
网上打字员赚钱,网上/s(处所词) 打字员/n(名词) 赚钱/a(形容词),51,6,2,NULL,NULL,0.166687387,NULL,NULL,1
核桃,核桃/n(名词),269,3423,625,980,1700,0.042111834,5.86965283426573,4.65900253014503,0
微官网,微/Ag(其他) 官网/n(名词),80,134,98,8,108,0.132242062,3.04452243772342,2.30258509299405,1
液态气,液态/n(名词) 气/n(名词),180,63,206,7,10,0.065580433,2.42827363752287,2.09814738913507,1
纸黄金,纸黄金/n(名词),692,1232,599,339,940,NULL,3.47996771050513,2.99012649080165,0
玩伴,玩伴/n(名词),276,5556,94,297,1154,0.439987729,5.0570810201269,4.28986501863739,1
电开水器,电/n(名词) 开水器/n(名词),61,11,2,2,3,0.08510076,0.693147180559945,0.693147180559945,1
天团,天团/n(名词),82,26320,64,4970,1063,0.164567484,7.19891803195517,5.80015680430068,1
同城▄同乡,同城/n(名词) ▄/n(名词) 同乡/n(名词),184,NULL,1,NULL,NULL,0.743753493,NULL,NULL,1
瓷砖票材票,瓷砖/n(名词) 票/n(名词) 材/Ng(其他) 票/n(名词),91,NULL,NULL,NULL,NULL,0.050704743,NULL,NULL,1
比亚迪g5俱乐部,比亚迪/n(名词) g5/nx(其他) 俱乐部/n(名词),87,1,5,1,1,0.068065479,0,0,1
时时彩红包群,时时/d(副词) 彩/Ng(其他) 红包/n(名词) 群/Ng(其他),263,41,19,11,5,0.140744114,1.94591014905531,0,1
奇瑞汽车,奇瑞/nz(其他专名) 汽车/n(名词),152,438,128,158,149,0.009355641,4.39407572732791,4.28003747588144,0
足球平台,足球/n(名词) 平台/n(名词),268,48,517,40,44,0.060914195,0.693147180559945,0,0
nba篮球,nba/nx(其他) 篮球/n(名词),199,1270,106,616,405,0.035350985,4.43824017960544,3.88459110102045,0
启辰t70x,启辰/n(名词) t70x/nx(其他),115,2,12,1,NULL,0.300666291,0,0,1
技术群,技术/n(名词) 群/Ng(其他),110,12753,226,9118,2986,0.261125294,8.23541690640326,7.16595181811925,1
火箭,火箭/n(名词),84,8039,252,1715,1251,0.065554749,6.04769031356219,4.78364616009649,1
劳动预备制度培训,劳动/vn(其他) 预备/vn(其他) 制度/n(名词) 培训/vn(其他),59,40,15,NULL,8,0.0874644,NULL,NULL,1
龙斗士,龙斗士/n(名词),187,2652,206,181,127,0.164567484,4.73718261324339,3.5880427663375,0
典当行,典当行/n(名词),396,179,768,83,94,NULL,4.74624466628016,4.1371795063682,0
留学生,留学生/n(名词),215,3062,350,1197,1108,0.146275617,4.47246334907183,3.8125622369156,0
金融投资,金融/n(名词) 投资/vn(其他),1018,5682,1549,3381,5187,NULL,5.57348011050723,5.49363372418954,0
股票入门,股票/n(名词) 入门/vn(其他),215,206,391,121,286,0.008922613,3.99116314845942,4.049178848582,0
脑瘫,脑瘫/n(名词),167,675,226,226,348,0.050089652,4.63613556706566,3.33183197722736,0
篮球分析,篮球/n(名词) 分析/v(动词),1823,444,1353,125,100,NULL,3.18933349870108,4.11028863359892,0
合乐888,合乐/ns(地名) 888/m(数词),660,295,177,27,88,NULL,3.43278136694046,2.58990319908067,0
公共课专业课资料,公共课/n(名词) 专业课/n(名词) 资料/n(名词),51,1,62,NULL,4,0.052742141,NULL,NULL,1
红酒批发,红酒/n(名词) 批发/vn(其他),207,180,89,83,105,0.01233074,4.00430180587952,3.33356757148431,0
湖北贷款,湖北/ns(地名) 贷款/n(名词),67,13,208,15,10,0.007724567,2.78778811938601,1.33217904021012,1
学佛,学/v(动词) 佛/n(名词),206,1511,694,762,1195,0.044801619,5.48807684346544,4.76097891902063,0
征信逾期删除屏蔽,征信/vn(其他) 逾期/v(动词) 删除/v(动词) 屏蔽/vn(其他),276,21,32,2,2,0.039414916,0,0,1
上海黄金交易所,上海/ns(地名) 黄金/n(名词) 交易所/n(名词),158,265,174,50,242,0.010038368,2.81544053154,0.940447988655326,0
天猫促销,天猫/n(名词) 促销/vn(其他),81,89,18,8,5,0.01972708,2.45474335933348,1.94591014905531,1
服务优质,服务/v(动词) 优质/b(其他),51,61,76,NULL,54,0.228813053,NULL,NULL,1
手机维修,手机/n(名词) 维修/vn(其他),427,2648,1213,1988,1686,NULL,5.67498672268242,5.36001862504886,0
语音群呼,语音/n(名词) 群/Ng(其他) 呼/v(动词),58,84,106,61,118,0.405064211,3.76780795830544,2.94278834492227,1
草学,草学/n(名词),53,190,2,8,3,0.164567484,3.11547502488077,1.66746193342929,1
恒大水晶华庭,恒大/n(名词) 水晶/n(名词) 华庭/nz(其他专名),51,1,23,NULL,NULL,0.010492026,NULL,NULL,1
