tag,词性,oldtag2count,oldexttag2count,newtag2cout,newtitleexttag2count,newdescexttag2count,classifer,entropy,entropyv2,predicte,pre_label
军长,军长/n(名词),113,416,88,44,113,0.321073039,4.334558726,3.077728697,0.545830112,0
天南海北,天南海北/i(习语),96,6024,103,699,2750,0.307900167,5.298056282,4.97452607,0.545856674,0
学习进步,学习/v(动词) 进步/vn(其他),78,2168,83,96,1018,0.271106128,3.954352262,3.414951561,0.545970892,0
正宗,正宗/b(其他),57,4419,102,1130,2969,0.214181628,6.841434102,5.747336004,0.546055601,0
赢三张,赢三张/n(名词),235,186,85,97,41,0.164567484,4.34366791,3.340005998,0.546133309,0
天津股票群,天津/ns(地名) 股票/n(名词) 群/Ng(其他),51,27,46,44,32,0.022532623,2.661964197,0,0.546234117,0
打手,打手/n(名词),90,3620,121,1503,2127,0.25115751,5.517791687,4.616881647,0.546261864,0
西幻,西幻/n(名词),65,123,106,32,42,0.164567484,4.283329955,2.798832474,0.546443403,0
瞎bb,瞎/v(动词) bb/nx(其他),92,1538,122,240,492,0.47274421,4.892963047,3.997936443,0.546509679,0
黑户,黑户/n(名词),211,2430,569,1158,1190,0.246627767,4.917572093,4.084174274,0.546614098,0
相亲会,相亲会/n(名词),78,1264,226,767,687,0.259288196,5.908391635,4.986903481,0.546839361,0
临床助理医师考试,临床/vn(其他) 助理/n(名词) 医师/n(名词) 考试/vn(其他),313,9,60,11,4,0.023101123,2.119280922,0,0.54699883,0
赚客吧,赚客/n(名词) 吧/y(语气助词),54,110,276,289,182,0.484913924,4.385699213,3.739866042,0.547239485,0
二手客车,二手/b(其他) 客车/n(名词),57,52,47,42,23,0.016024082,3.255779531,2.89937042,0.547639614,0
处qy,处/n(名词) qy/nx(其他),138,311,285,119,377,0.47517128,4.272040847,2.66202621,0.547994641,0
小兰,小兰/nr(其他),51,1498,77,68,97,0.40330662,4.707060994,3.712146995,0.547998918,0
窝窝团,窝窝团/n(名词),358,267,336,62,49,0.164567484,4.341637981,3.487796823,0.548854541,0
比亚迪4s店,比亚迪/n(名词) 4s店/n(名词),56,38,47,11,13,0.036452344,3.141804159,2.36938212,0.549097063,0
love live,love/nx(其他) /w(标点) live/nx(其他),170,367,295,147,169,0.505867269,3.76679332,3.94365083,0.549739687,0
备孕交流,备孕/n(名词) 交流/vn(其他),59,185,32,186,132,0.243894006,4.106470087,4.202676745,0.550210398,0
自家人,自家人/n(名词),197,16053,42,705,1895,0.334263786,5.218082003,4.489034156,0.55047003,0
傻缺,傻缺/n(名词),110,1291,28,69,72,0.164567484,4.728303965,2.360609114,0.550738797,0
哈弗h8,哈弗/nz(其他专名) h8/nx(其他),67,45,48,22,15,0.143086335,2.953353259,2.291153199,0.550847837,0
挽回爱情,挽回/v(动词) 爱情/n(名词),79,120,169,164,182,0.354718094,3.569658999,2.261122421,0.551012601,0
禁黄,禁/v(动词) 黄/a(形容词),109,14053,208,123,10124,0.380605987,4.981586217,4.016045262,0.551200538,0
精致,精致/a(形容词),125,9348,178,1610,1895,0.347265008,5.506627175,4.302889705,0.551294111,0
正规期刊,正规/a(形容词) 期刊/n(名词),88,27,104,10,25,0.145284878,2.452570013,1.475076311,0.551392409,0
凯迪拉克ct6,凯迪拉克/nz(其他专名) ct6/nx(其他),145,14,18,22,16,0.078725648,3.030460779,2.628997488,0.552089529,0
水电工,水电工/j(简称),265,2801,1192,3000,5014,0.301174976,5.381591923,5.554426647,0.55230215,0
艺术学理论,艺术学/n(名词) 理论/n(名词),51,19,16,13,21,0.027386941,2.780137865,1.747966237,0.552646974,0
天真无邪,天真无邪/l(其他),57,2170,61,150,374,0.386241195,4.743939391,3.107972276,0.552794975,0
英魂,英魂/n(名词),96,4244,246,2289,1223,0.203664942,6.307947104,4.905377732,0.552810768,0
存档,存档/v(动词),53,2432,106,393,853,0.351291259,5.481883723,4.526302808,0.553030833,0
必胜,必胜/v(动词),96,14642,59,1981,1534,0.243348133,6.133443769,5.069767395,0.553712622,0
田柾国,田柾国/n(名词),87,126,319,47,55,0.164567484,4.154435801,2.496866558,0.553813284,0
巨星舞台,巨星/n(名词) 舞台/n(名词),56,76,127,42,64,0.132767371,2.743892198,0.258640932,0.553873054,0
清洁,清洁/a(形容词),62,3561,119,618,1491,0.395769389,5.822862777,4.83603187,0.554065385,0
妈妈圈,妈妈圈/n(名词),138,660,210,403,100,0.164567484,5.44883664,4.961246496,0.554446872,0
六界仙尊,六界/n(名词) 仙尊/n(名词),104,1891,96,317,77,0.164567484,4.966495952,3.043370095,0.554576792,0
时间自由,时间/n(名词) 自由/a(形容词),62,2154,61,13,1122,0.394445666,2.94878372,2.553237003,0.554644483,0
渣男,渣/Ng(其他) 男/b(其他),63,8358,129,1137,777,0.339789472,5.711628755,4.260841368,0.55477506,0
校长,校长/n(名词),187,8596,202,2122,1726,0.335541216,6.324361947,5.329325879,0.554903571,0
有车一族,有车/n(名词) 一/m(数词) 族/Ng(其他),55,1371,109,129,1680,0.539725118,4.762127716,4.126760351,0.555067918,0
掉节操,掉/v(动词) 节操/n(名词),73,492,138,33,219,0.35684429,4.204241603,2.890371758,0.555231379,0
盾卡,盾卡/n(名词),111,229,141,89,81,0.164567484,2.901403408,2.043191871,0.555453275,0
新西兰移民,新西兰/ns(地名) 移民/n(名词),55,81,44,25,16,0.023677544,2.50152122,1.906154747,0.555688028,0
喝茶,喝茶/v(动词),341,7063,877,1249,5900,0.305950772,5.850401702,5.227541055,0.555812326,0
闲的,闲/v(动词) 的/u(助词),57,11647,33,562,1893,0.386214109,4.742885355,4.039186188,0.555818402,0
周边,周边/n(名词),3168,20070,2713,5648,29920,,7.145045299,6.454412409,0.555842453,0
就是玩,就是/v(动词) 玩/v(动词),55,3241,45,117,1087,0.415615404,4.456950738,2.733401778,0.555853269,0
祖国的花朵,祖国/n(名词) 的/u(助词) 花朵/n(名词),110,5675,72,956,549,0.351089069,3.511500029,2.978508421,0.555940188,0
美妙天堂,美妙/a(形容词) 天堂/n(名词),321,1434,448,760,664,0.406399131,4.976109223,3.088993011,0.556018086,0
tfboys粉丝群,tfboys/nx(其他) 粉丝/n(名词) 群/Ng(其他),221,7723,369,6904,2700,0.258871107,3.931113452,3.881011338,0.556359247,0
打字群,打字/v(动词) 群/Ng(其他),131,2090,51,660,218,0.351403925,5.641978866,4.294842789,0.556382841,0
精准计划,精准/a(形容词) 计划/n(名词),251,3124,175,361,515,0.25841213,4.537221492,3.871992134,0.556394954,0
炫酷,炫酷/a(形容词),118,8530,143,1172,915,0.808753015,6.112877313,5.095244721,0.556436759,0
爱号,爱/v(动词) 号/n(名词),52,1461,106,180,693,0.450866857,4.430676276,4.258684704,0.556636682,0
安淇尔,安淇尔/n(名词),54,144,46,54,38,0.164567484,4.219663136,2.708838073,0.556672615,0
品牌秒杀,品牌/n(名词) 秒杀/n(名词),64,253,298,1268,9,0.026731874,3.532735838,1.220859799,0.557655648,0
同生缘,同生缘/n(名词),83,966,63,334,113,0.164567484,5.221182755,1.767547287,0.558156412,0
发呆,发呆/v(动词),142,6967,147,262,4288,0.404554581,5.515542762,4.297056559,0.558207754,0
欠款,欠款/n(名词),109,348,39,66,162,0.066166679,4.652511086,3.65193013,0.558302546,0
回忆录,回忆录/n(名词),99,5014,53,892,120,0.254625304,5.806989626,4.664236616,0.55832717,0
发帖,发帖/v(动词),75,8654,240,748,10835,0.344299474,4.708263867,4.020628956,0.558345817,0
生活趣事,生活/vn(其他) 趣事/n(名词),78,730,131,28,563,0.29064545,3.035141433,1.098612289,0.558806122,0
篮球,篮球/n(名词),81004,89676,21254,27186,25209,,7.162032949,6.773052365,0.558972349,0
掉头发,掉/v(动词) 头发/n(名词),52,121,72,66,65,0.153767589,2.642607236,1.557630676,0.559208625,0
姬友,姬友/nr(其他),89,240,48,38,66,0.492935613,4.101690462,2.833213344,0.559303413,0
手机钢化膜,手机/n(名词) 钢化膜/n(名词),299,438,123,132,110,0.127458358,3.853931523,3.16108329,0.559481721,0
hr交流,hr/nx(其他) 交流/vn(其他),109,1903,365,2467,985,0.641048054,4.971568138,5.251416889,0.559711571,0
温州帮,温州帮/n(名词),56,69,74,10,31,0.164567484,3.135494216,2.48490665,0.559908562,0
绝望,绝望/a(形容词),50,7244,48,757,1417,0.639183042,5.72640524,4.08955309,0.559921367,0
香港第一金,香港/ns(地名) 第/m(数词) 一/m(数词) 金/Ng(其他),58,64,75,41,18,0.263907636,2.391543658,1.891241969,0.559949022,0
前列腺增生,前列腺/n(名词) 增生/v(动词),66,67,64,33,136,0.049038763,1.9679,1.333473039,0.559968742,0
跨六,跨/v(动词) 六/m(数词),106,2249,650,3362,1179,0.21539015,6.060219212,4.027756653,0.560135709,0
印度代购,印度/ns(地名) 代购/v(动词),71,108,417,201,217,0.021012102,2.055640342,2.564949357,0.560192326,0
每日更新,每日/r(代词) 更新/v(动词),59,2427,82,277,2700,0.507047974,5.363197792,4.295492107,0.560202069,0
青葱岁月,青葱/b(其他) 岁月/n(名词),135,5508,31,460,305,0.319095273,5.136280484,3.745667682,0.560219801,0
梦幻西游辅助,梦幻西游/nz(其他专名) 辅助/vn(其他),57,145,140,131,75,0.327651686,3.403552545,2.393312123,0.560308476,0
门面,门面/n(名词),52,1622,158,364,1240,0.319767512,5.270106182,4.379055887,0.560672062,0
全力以赴,全力以赴/i(习语),50,2450,25,77,865,0.36861555,4.496694286,2.833213344,0.56068478,0
触手,触手/n(名词),129,10624,342,1690,1453,0.220592391,6.518923902,4.453414521,0.560765612,0
膜蛤,膜蛤/n(名词),57,82,85,18,36,0.164567484,3.714242866,2.36938212,0.561267039,0
新奇,新奇/a(形容词),70,1463,96,356,777,0.400917168,5.042529491,4.651816602,0.561278063,0
合彩,合彩/n(名词),53,364,58,125,40,0.164567484,4.369014834,3.123003682,0.561414527,0
诊所,诊所/n(名词),93,2231,204,1003,968,0.34816508,5.951982706,4.922592145,0.561426576,0
自强,自强/v(动词),126,7343,150,704,1396,0.1664307,6.339788072,5.402232888,0.561466921,0
说走就走的旅行,说/v(动词) 走/v(动词) 就/d(副词) 走/v(动词) 的/u(助词) 旅行/vn(其他),73,2874,112,389,1457,0.260304532,2.857080518,2.304619385,0.561481455,0
百度雲,百度云/n(名词),57,270,38,55,72,0.164567484,2.882176921,2.079441542,0.561677903,0
生日礼物,生日/n(名词) 礼物/n(名词),96,759,72,46,112,0.4081742,3.825739106,2.521988337,0.561726028,0
等级,等级/n(名词),171,15545,293,1658,15156,0.266838411,5.913848176,4.829964189,0.561733996,0
游戏。,游戏/n(名词) 。/w(标点),110,8556,169,206,8877,0.374889407,4.688030719,4.400843044,0.562260154,0
马油,马油/n(名词),67,331,83,10,95,0.164567484,3.16936783,1.767761472,0.562582063,0
爱自由,爱自由/n(名词),118,2568,135,435,666,0.235522328,4.453695043,2.680005831,0.563037128,0
自瞄,自/p(介词) 瞄/v(动词),122,507,278,151,552,0.275530503,4.432134453,3.348997711,0.563135872,0
蝴蝶,蝴蝶/n(名词),80,20585,146,2460,1836,0.047966713,6.67217375,6.040077754,0.563274315,0
无忧,无忧/nz(其他专名),96,14292,187,3920,3926,0.182635436,6.922670181,6.458880823,0.563376357,0
g.e.m.,g.e.m/nx(其他) ./w(标点),90,653,216,537,295,0.846164534,4.75782761,2.397137818,0.563537905,0
小饭桌,小/a(形容词) 饭桌/n(名词),94,1378,80,152,192,0.363988005,5.143981321,3.787029635,0.563831693,0
极品,极品/n(名词),94,9339,160,3637,3465,0.174387495,6.620134168,6.181479278,0.563867256,0
新高一,新/j(简称) 高一/n(名词),59,2358,113,435,398,0.462457466,4.989776744,4.433001596,0.56411615,0
美美,美美/d(副词),88,14207,79,1949,1778,0.322978413,5.741258889,5.087486386,0.564121473,0
跑得快,跑得快/n(名词),121,935,213,296,401,0.32034309,5.180102692,3.921701998,0.56412453,0
认真学习,认真/ad(其他) 学习/v(动词),75,2303,63,158,1271,0.303659142,4.763442315,3.059186388,0.564148781,0
沃尔沃s90,沃尔沃/n(名词) s90/nx(其他),79,22,10,19,16,0.097448917,3.062194189,2.58979204,0.564439367,0
行尸走肉,行尸走肉/i(习语),123,875,366,410,326,0.254743256,5.305181828,3.731397511,0.56449439,0
内部优惠劵,内部/f(方位词) 优惠劵/n(名词),61,1083,142,405,1129,0.596003481,3.956636277,2.696675824,0.56470877,0
会长,会长/n(名词),68,9098,109,771,3708,0.348883489,6.085788099,5.252593195,0.565300025,0
死亡,死亡/v(动词),129,19680,111,2673,2420,0.157219466,6.867670016,5.585726974,0.565586662,0
试客小兵,试客/n(名词) 小兵/n(名词),56,104,103,54,55,0.299501162,3.345773626,2.263732041,0.565594377,0
御彩轩,御彩轩/n(名词),170,1421,32,30,91,0.164567484,2.778495396,1.771623956,0.566118704,0
职中,职中/j(简称),59,11704,51,1694,566,0.342933036,6.53523014,5.685289498,0.566192458,0
兄弟盟,兄弟盟/n(名词),88,7790,56,1776,307,0.164567484,6.69455561,5.59599362,0.566595732,0
站长交流,站长/n(名词) 交流/vn(其他),101,1499,309,1238,659,0.31384855,4.691012948,4.732835593,0.566842119,0
皇帝,皇帝/n(名词),278,8604,267,1741,1809,0.271537467,6.161062518,5.460473864,0.567006366,0
疯丫头,疯丫头/nz(其他专名),129,7782,18,417,86,0.378767051,4.886542615,3.564623299,0.567104257,0
妊娠纹,妊娠纹/n(名词),120,252,53,26,64,0.164567484,3.092793743,2.211848333,0.567414252,0
空气检测,空气/n(名词) 检测/vn(其他),62,75,19,13,20,0.046509897,2.97864478,2.395908119,0.568492437,0
机场,机场/n(名词),74,7354,261,2704,3065,0.219117127,6.438505392,5.346582003,0.569212371,0
暗恋,暗恋/v(动词),143,4761,120,568,747,0.37052575,5.757992558,4.674437922,0.569237374,0
瞎掰,瞎掰/v(动词),53,1090,56,163,213,0.293873211,4.892348453,3.749769882,0.569244524,0
保障,保障/v(动词),68,14887,95,2811,8912,0.20008517,6.089127318,5.606990831,0.569287872,0
空包,空包/n(名词),249,1052,398,569,1043,0.60013558,4.418704506,2.81724022,0.569349931,0
我行我素,我行我素/i(习语),66,2493,29,260,200,0.321057571,4.866644217,3.812836896,0.56970451,0
女大学生,女/b(其他) 大学生/n(名词),371,5620,157,689,435,0.42180507,4.666896157,3.409168483,0.570141469,0
黄忆慈,黄忆慈/n(名词),51,193,43,47,46,0.164567484,3.733019999,2.200998509,0.570187996,0
互花,互/d(副词) 花/v(动词),105,706,326,296,728,0.326417421,3.973627279,2.578185024,0.570229714,0
朴智妍,朴智妍/n(名词),72,110,188,49,52,0.164567484,3.995704764,2.228854276,0.570313993,0
短工,短工/n(名词),53,585,92,114,800,0.26909784,4.388554678,3.74413891,0.570785343,0
缘之空,缘之空/n(名词),58,548,210,229,85,0.164567484,5.033435793,3.304498973,0.570929794,0
传祺ga3,传祺/nz(其他专名) ga3/nx(其他),80,36,11,10,16,0.395404543,2.955980476,2.094729048,0.570953828,0
空间业务,空间/n(名词) 业务/n(名词),142,550,280,150,507,0.393252582,4.804120047,3.517354871,0.571209312,0
宅斗,宅斗/n(名词),73,87,100,20,33,0.164567484,3.715138224,2.363921103,0.571288334,0
逗比集中营,逗比/n(名词) 集中营/n(名词),55,919,74,320,60,0.165349055,4.715656897,3.626656184,0.571390896,0
发红包了,发/v(动词) 红包/n(名词) 了/u(助词),62,1467,58,208,433,0.522127766,4.243158374,2.628933188,0.571519671,0
小屁孩,小屁孩/n(名词),111,9416,51,721,401,0.254683487,5.468475247,4.634189335,0.571924513,0
傻白甜,傻白甜/n(名词),62,1018,43,118,75,0.164567484,4.755936604,3.732165103,0.572367619,0
树洞,树洞/n(名词),133,3036,194,698,475,0.288142699,5.652247412,4.88390921,0.57286748,0
足彩竞彩,足彩/n(名词) 竞彩/n(名词),60,289,7,98,129,0.03659032,2.262373944,1.4836228,0.573555277,0
班级管理,班级/n(名词) 管理/vn(其他),57,1322,43,155,337,0.369449088,4.601093709,3.642926142,0.574022441,0
视频秀,视频秀/n(名词),116,887,122,202,99,0.164567484,5.216584207,4.122930937,0.574041863,0
洋气,洋气/a(形容词),55,2644,23,241,314,0.345176234,5.361771215,4.085408219,0.574114182,0
茶余饭后,茶余饭后/i(习语),110,4229,267,1306,2660,0.235005707,5.380675846,5.08667858,0.574250717,0
净颜梅,净颜梅/n(名词),57,231,30,21,42,0.164567484,3.562421101,2.205598359,0.574556695,0
丧失,丧失/v(动词),53,1011,115,101,296,0.274301207,5.120952011,3.14602214,0.574879306,0
上海票,上海/ns(地名) 票/n(名词),84,525,45,44,87,0.062941283,2.363921103,1.039720771,0.574998603,0
消遣,消遣/v(动词),102,3417,137,386,1626,0.285493214,5.3435526,4.613237287,0.575047979,0
短信,短信/n(名词),486,10590,1871,2879,11630,,6.080879163,5.205865256,0.575420725,0
幼稚园,幼稚园/n(名词),148,24820,346,14553,1587,0.397519358,6.540479522,5.691845401,0.575436328,0
免费空间,免费/v(动词) 空间/n(名词),81,176,217,75,134,0.408037667,4.252661361,2.973485631,0.57578233,0
优游娱乐,优游/n(名词) 娱乐/vn(其他),78,123,37,43,80,0.116798202,2.271370636,1.464816385,0.576147874,0
什么鬼,什么/r(代词) 鬼/n(名词),111,4244,69,336,631,0.635531707,4.837745466,3.902277913,0.576245507,0
根雕茶几,根雕/n(名词) 茶几/n(名词),67,10,13,15,14,0.011237728,2.818805748,2.138397246,0.576328558,0
信誉至上,信誉/n(名词) 至上/v(动词),57,756,79,41,547,0.400566329,4.154460675,2.944438979,0.576628258,0
视频交流,视频/n(名词) 交流/vn(其他),64,1923,106,1327,647,0.26284675,4.976996186,5.461220636,0.576750091,0
博狗,博狗/n(名词),120,130,109,49,44,0.164567484,3.476451849,2.229244586,0.576886651,0
小学时光,小学/n(名词) 时光/n(名词),99,8753,22,619,382,0.514706353,4.474371903,3.015335123,0.577137317,0
转发,转发/v(动词),141,11021,432,1933,10370,0.413319462,5.376815705,4.232413129,0.577206769,0
一起赚钱,一起/d(副词) 赚钱/a(形容词),108,5650,117,418,3574,0.254959459,4.675162768,4.380014981,0.577320308,0
德扑圈,德扑圈/n(名词),52,80,112,58,45,0.164567484,3.484257473,2.208855133,0.577995927,0
cs:go,cs/nx(其他) :/w(标点) go/nx(其他),77,118,229,114,68,0.437763695,5.001744033,4.247062207,0.57822626,0
学霸君,学霸君/n(名词),59,885,36,137,65,0.164567484,4.663831869,3.455032968,0.578246898,0
社会青年,社会青年/l(其他),69,1241,72,348,302,0.328737223,5.143703747,3.893132809,0.578685728,0
我爱腾讯,我/r(代词) 爱/v(动词) 腾讯/nz(其他专名),146,836,213,547,1332,0.69082906,4.401772687,2.861146921,0.579003204,0
瞎扯淡,瞎扯/v(动词) 淡/a(形容词),168,2674,275,537,680,0.323426127,5.311632674,4.567174432,0.579165872,0
跨一,跨/v(动词) 一/m(数词),113,1640,536,2426,974,0.324829872,5.885222389,4.014749295,0.579278646,0
量化,量化/v(动词),76,1766,170,418,736,0.240951836,5.710175777,4.939662199,0.579752096,0
生日,生日/n(名词),280,31397,247,2644,4441,0.332952578,6.423244365,4.639836995,0.579761728,0
毅力,毅力/n(名词),68,1983,55,79,959,0.230304597,4.94193045,3.844605691,0.580612831,0
人际,人际/n(名词),56,2968,78,207,614,0.383768054,5.02667079,4.65593055,0.58063454,0
足球高手分析,足球/n(名词) 高手/n(名词) 分析/v(动词),591,555,122,31,5,,1.302061392,1.747868097,0.580692755,0
青梅竹马,青梅竹马/i(习语),148,2128,83,165,142,0.549105828,4.874945418,3.365776953,0.58077388,0
柯兰多,柯兰多/n(名词),139,24,20,21,18,0.164567484,3.214012085,2.794979624,0.581499571,0
凡人,凡人/n(名词),63,10086,63,1354,1134,0.308211011,5.78770225,3.791923394,0.581597305,0
q友,q/nx(其他) 友/Ng(其他),74,1527,88,263,747,0.803384508,5.332404608,4.306541858,0.58168068,0
推广交流,推广/v(动词) 交流/vn(其他),54,2157,236,1857,1103,0.308558332,5.591306604,5.824814844,0.582103812,0
幸运28,幸运/a(形容词) 28/m(数词),92,452,98,127,97,0.778108348,4.321925056,3.415698055,0.582288537,0
君必强,君必强/n(名词),50,150,41,33,52,0.164567484,3.379989469,2.13833306,0.582496451,0
异性,异性/b(其他),105,4312,170,578,1739,0.312126241,4.990230169,4.228846004,0.583406453,0
淘宝宝贝排名,淘宝/n(名词) 宝贝/n(名词) 排名/v(动词),109,18,168,12,20,0.029702174,0,0,0.583477187,0
